,Label,data,1-hexadecanol,1-monostearin,"1,2,4-benzenetriol","1,5-anhydroglucitol",2-aminoadipic acid,2-hydroxybutanoic acid,2-hydroxyglutaric acid,2-hydroxyvaleric acid,2-ketoadipic acid,2-ketoglucose dimethylacetal NIST,2-oxogluconic acid NIST,3-hydroxybutanoic acid ,3-phosphoglycerate,4-hydroxybenzoate,5'-deoxy-5'-methylthioadenosine,abietic acid,adenine,adenosine,adenosine-5-monophosphate,adipic acid,alanine,alpha ketoglutaric acid,aminomalonate,arabinose,arachidic acid,arachidonic acid,arachidonic acid isomer,arginine + ornithine,asparagine,aspartic acid,azelaic acid,behenic acid,benzoic acid,benzylalcohol,beta-alanine,capric acid,cholesterol,citric acid,citrulline,conduritol-beta-epoxide,creatinine,cysteine,cysteine-glycine,cystine,cytidine-5'-diphosphate,cytidine-5-monophosphate NIST,dehydroascorbate,dihydroabietic acid,dodecanol,elaidic acid,erythronic acid lactone,ethanolamine,FAD,fructose,fucose 1 + rhamnose 2,fumaric acid,gluconic acid,glucose,glucose-6-phosphate,glucuronic acid,glutamic acid,glutamine,glutathione,glyceric acid,glycerol,glycerol-alpha-phosphate,glycerol-beta-phosphate,glycine,glycolic acid,guanine,guanosine,heptadecanoic acid,homoserine,hydroxycarbamate NIST,hydroxylamine,hypoxanthine,icosenoic acid,idonic acid NIST,inosine,inosine 5'-monophosphate,inositol-4-monophosphate,inositol allo-,inositol myo-,inulobiose,isoleucine,isothreonic acid,lactic acid,lauric acid,leucine,levoglucosan,lignoceric acid,linoleic acid,lysine,lyxitol,malate,maltose,maltotriose,mannitol,methanolphosphate,methionine,monopalmitin-1-glyceride,myristic acid,N-acetyl-D-mannosamine,N-acetylaspartate,N-methylalanine,nicotinamide,O-acetylserine,octadecanol,oleic acid,ornithine,oxalic acid,oxoproline,p-hydroquinone,palmitic acid,palmitic acid butyl ester NIST,palmitoleic acid,pantothenic acid,pelargonic acid,pentadecanoic acid,phenylalanine,phosphoethanolamine,phosphogluconic acid,phosphoric acid,phthalic acid,pimaric acid NIST,proline,"propane-1,3-diol NIST",pseudo uridine,putrescine,"pyrazine 2,5-dihydroxy  NIST",pyrogallol,pyrophosphate,pyruvate,ribonic acid,ribose,ribose-5-phosphate,ribulose-5-phosphate,salicylic acid,serine,sorbitol,spermidine,stearic acid,succinic acid,sucrose,taurine,threitol,threonic acid,threonine,tocopherol alpha,tocopherol beta NIST,tocopherol gamma-,trans-4-hydroxyproline,trehalose,tryptophan,tyrosine,uracil,urea,uric acid,uridine,uridine-5'-monophosphate,valine,xanthine
ERp_train_76,POS,data3,0.371027915,0.797408544,0.887830701,0.169866906,-0.363887863,0.544071538,-0.444030582,-0.432433511,0.877969312,0.171633296,0.944263032,0.963628353,0.753218477,0.488221505,-1.739201124,-0.014788847,-2.574345332,-1.947680813,-1.956891765,1.105592306,-0.413876348,1.406827786,-0.315711938,-1.427821213,-0.202438268,0.629701573,0.487517205,0.429284202,-0.884191579,-0.851737697,1.193546394,0.111431037,-0.575201571,1.046287987,-0.343970562,-0.471719032,-0.101833391,-0.106236139,0.235085421,0.158231989,-0.877247486,0.120804815,-0.513121441,0.186602125,0.850417891,-1.686716188,-0.377521811,-0.277998615,1.801748623,-0.501662041,1.286995378,0.761828883,-0.847634383,0.265476981,0.399729759,0.894101511,0.390860389,0.67843045,0.701188836,-0.323711528,-0.641381908,0.752049627,-0.075629868,-0.87391579,0.18202738,-1.214543673,-1.535122337,-0.195191381,0.803387484,0.023372713,0.406492377,-0.175772943,-0.278975298,1.139548975,1.063892227,-0.339611464,-0.325321334,-0.253179239,0.516262176,-2.09954548,-0.02044635,1.400136616,0.557741011,-0.242007638,0.728743831,-1.016770375,0.601253482,0.141300668,0.64066171,2.80343591,0.716451767,0.632630079,0.596141702,-0.429190747,0.929771365,0.014848255,0.28070534,-0.762931592,-0.251279625,0.370179342,1.087091085,0.473748764,-1.387130829,-0.578395793,-0.393363539,-0.122201776,0.301681236,0.7203885,0.507816844,0.255611687,0.86523776,-0.273812154,0.436173562,-0.11466792,-1.59028847,-0.286015559,0.015222015,-0.677509234,-0.049416318,0.820157304,-1.380024548,0.732695397,0.72473516,-0.130448805,0.195400815,0.88595842,0.879238302,-0.938660213,0.697491477,-1.254895656,1.028933863,-1.306218749,-0.926995823,-1.018438414,-0.314616781,-0.764958047,0.125910582,0.802524541,0.321469952,-0.070108652,0.125816535,0.352499816,-0.366387155,0.707667613,-0.515151471,0.561063339,-0.429059502,0.194015866,1.313382458,1.105948743,0.699080454,0.380724439,-0.034545611,-0.244495732,1.055860463,-0.890603746,0.099034789,-1.939097038,-0.173877743,-0.662670015,-0.397588632,-0.931089303
ERp_train_77,POS,data3,0.299836125,-0.081424457,0.944770838,0.169866906,-0.943117445,-1.418789469,-1.214737672,-0.561786404,-0.16160717,0.079075545,0.05860602,-0.51935272,-1.293001335,0.42461405,-0.517944392,2.266590991,-0.337433711,-0.619488182,0.766883275,1.434821548,0.130546892,-0.646059374,-0.525589174,0.949219454,0.247357843,-1.321166153,-0.426290179,-0.408468305,0.255377089,0.145781436,-0.439641975,1.079457902,0.060472062,1.236729771,-0.178333113,-0.014419152,-0.101833391,-0.561685331,-1.244099736,-0.272572761,1.548131715,0.120804815,-0.915845173,-1.726306282,-0.57786619,-1.225148125,-0.582545561,3.072970055,1.398540814,-0.020445831,0.815602279,1.063646628,0.730660022,0.008255068,-0.789050808,-1.302027635,2.580650608,-0.751662753,-0.24468622,-0.678711772,-0.990254901,0.521316945,2.286674634,-1.594010287,-0.36370123,0.929351298,0.490612274,-1.203304471,0.859991725,-0.728737093,-1.690711361,0.494862389,-0.71824845,0.886565037,1.329457129,-0.861540859,2.767388753,-0.958643178,-1.299957963,0.544217887,1.217388562,-0.49180745,0.557741011,0.127362523,0.728743831,-0.104336346,-1.84132831,1.367694071,0.296877563,3.062963154,0.44241939,-0.735179793,-0.787239717,-0.537643981,-0.635963443,-1.367725005,-1.097719385,-0.030826443,-0.122262593,-0.489377596,-0.119570819,0.473748764,0.500199349,1.199419207,1.16916717,-0.676996214,0.096439441,1.00484837,-0.460886378,-1.26213687,1.247534025,-0.273812154,-0.041792384,0.21911346,-1.512245654,1.192632997,-1.23070203,0.826798478,-0.239767099,-0.634843738,0.054672812,-1.031859187,0.72473516,0.384249276,0.290809368,0.281201111,1.063432029,-0.938660213,0.804990049,1.037569934,1.21128823,-0.688376106,0.142500181,1.157724236,-0.025177135,-0.764958047,-0.019932245,0.46022271,-1.624638487,0.111074552,0.125816535,0.352499816,-0.655733359,-0.29703194,-0.515151471,0.263066219,-0.671814749,-0.922899488,0.794947537,-0.262989582,-0.501349476,0.507924448,-2.001106821,-0.31641633,-1.194834846,-0.004140328,-0.211955598,-0.189471845,-0.324718265,-1.650251882,0.807377442,0.353559351
ERp_train_78,POS,data3,-1.327246982,-0.632880149,0.27642813,-0.964171748,0.355330228,0.308267655,0.363738363,0.036537614,-0.099547706,0.629063739,-0.650305961,-0.411147348,-0.183699796,-0.478218784,0.605925574,-0.164971471,1.25634244,0.149055126,1.196108824,-0.737876325,-1.545281465,-0.134371403,0.321811833,0.536801096,-1.727590869,-0.000123468,0.072179071,-0.955912246,-0.134378279,-0.044120645,-0.105529499,-1.118693909,-0.23154539,0.077684319,-0.07249477,-0.995438709,-1.909246187,0.695382518,-0.450658672,-0.93871097,0.641909469,-0.658163232,-1.644555851,-0.746088801,-1.132336485,1.364066988,0.565788297,-0.578199232,-0.633352888,-0.216712138,0.815602279,0.337799045,2.373425591,-0.244688777,1.299664334,0.230502284,-0.749729531,-0.68951968,0.475506928,-0.560171374,-0.185841386,-1.398706054,-0.733197777,0.952016664,-1.050854575,-0.242146544,0.281079616,1.038987779,-0.024779787,0.148701304,-1.502325318,-0.532566899,1.067293573,-0.806506313,-0.131352643,0.090651277,0.431076596,0.912647514,-0.805519143,1.963220558,0.095211762,-0.872976636,-0.132521077,-0.765805614,0.121478768,2.094333948,0.776967429,-0.72055917,-0.535315916,1.545626767,-0.710720173,0.706996323,-1.223162246,-0.429190747,0.929771365,-0.968761679,-0.973870829,4.640819559,1.684935389,-0.153198544,-1.015896055,-1.115998724,-0.589561056,0.17681802,-0.993114185,-0.574119407,0.348171126,-0.07700436,-0.089853727,-0.854165682,0.548026831,0.466008024,0.381966721,-0.712876845,-1.436110994,-1.182200297,1.946389615,-0.583224042,-0.320320461,0.060127027,0.972498858,-0.925633146,-0.35644268,-0.355027753,-1.293212318,-0.724490144,-0.567807344,0.519904169,-0.350401106,1.435231484,0.24494622,0.893513541,-0.508801229,1.836799298,-1.137326677,-0.404754483,-0.93120301,0.024891185,-1.122242387,0.196168511,-1.157855646,-1.578370841,0.381938185,-0.493937371,2.079311327,-0.587923746,2.35017558,-0.322476169,1.193916766,0.864084091,0.637002192,-0.929399927,-0.900965086,-0.453815261,-0.621607816,-0.566231519,0.676038504,0.581516407,-0.612892132,0.099563891,-0.397588632,-1.202344917
ERp_train_79,POS,data3,-0.982847141,-1.241253115,-0.189806713,0.305652787,1.949635429,-1.334668673,0.045482956,-0.241157633,-1.033268186,0.226263775,0.503461439,-0.051055079,0.94129221,-0.963409177,0.766583938,-0.61009362,1.532159554,1.429413711,-0.016131536,-1.328166077,-0.413876348,-1.069975289,0.875502232,-0.680723153,-1.825530362,0.550464808,0.487517205,-0.313496484,-0.967210904,-0.675258583,0.064996287,-1.438353925,-1.87696472,-0.0906921,-1.243810383,-1.672766875,-0.540087685,-1.53607803,-0.878841325,-0.192351355,0.182247305,1.83100425,2.037286842,2.390414289,0.144450589,0.501562147,0.132284826,-0.878005076,-1.293452743,-0.060012546,-0.278513633,0.337799045,1.801768398,1.306890745,-0.522554665,0.711025133,1.542175438,0.804198263,2.286039566,0.416280409,2.786426466,-0.619129481,-1.9060122,-0.067922364,0.033293071,0.024203712,-0.179977572,1.038987779,-0.534826755,0.687284628,0.186828594,-1.509612477,1.503959584,-1.099940781,-0.539732809,-0.055014975,-0.325321334,-0.764248131,0.646365898,-1.059033012,-0.788946903,-2.683554977,-1.044939403,-0.219528467,1.039228228,-0.822524619,0.690884328,-0.480236619,0.296877563,0.140642805,0.251230591,0.321517924,-0.309058221,0.152354702,1.342530902,2.692212329,1.826415243,0.092189667,-0.53297942,0.279286418,-0.442530881,-1.398920238,2.014727981,-0.693167459,0.5881065,-1.085562991,2.257350176,-0.751190019,-0.615948354,-0.461013527,-0.814963935,1.352288372,-0.638104702,-1.392515451,-0.918368511,-0.9408901,-0.676454233,-0.27578767,-0.409168936,0.820157304,0.490195013,-0.181491752,-1.976776327,-0.203829281,-1.100079254,-1.082229927,-0.826945951,0.838642019,-0.51247209,-0.948958225,-0.345948897,-1.306218749,-0.88050478,1.478399787,-0.162497699,0.286577872,-0.93120301,-1.453647991,0.653894923,1.724206706,-0.818613228,-2.183324275,1.332524845,-1.013757348,1.590996759,0.503521996,-0.919924952,1.35460647,-1.658400168,-1.21438325,-0.949520113,-2.22439124,2.179169014,0.733255052,-0.358225344,-0.215691462,-0.211955598,2.302841421,0.755371932,-0.990994852,-0.397588632,3.211830611
ERp_train_80,POS,data3,1.017062982,-0.281581561,0.161180274,0.235324779,1.108407059,0.192410889,-1.37092355,1.004584618,0.679178091,-0.068587545,-1.306632746,0.441655839,0.828372562,-0.318968529,-0.517944392,-0.365023968,-0.543596688,-0.545625603,-0.837898662,-0.293920918,-0.413876348,-0.415924738,-0.368662564,-0.545900339,-0.478580301,0.864901309,0.965413157,0.821812558,-1.122061121,0.336631528,0.272068589,0.19675456,0.733897701,0.723898746,-0.293979136,-0.471719032,-0.540087685,-0.813160438,1.406567078,0.261507688,-0.396535606,-0.195389399,-0.513121441,-0.537257966,0.144450589,-0.065236889,-1.119590978,-0.129839676,-0.353891236,1.750005185,1.003906106,0.509887319,-0.700999082,-0.97864956,-0.597144027,-0.033951031,0.390860389,0.739868767,-0.42475959,0.257258216,-0.185841386,0.957319172,-0.587503023,0.811547133,2.460444664,-1.570535859,-0.380517329,-1.203304471,0.751049498,0.264755348,0.513451274,-0.257661407,-0.186966038,0.014745056,0.475258713,-0.055014975,-0.729111137,-0.958643178,0.898449692,-0.70043564,-1.111647701,0.913016242,1.223056406,-0.516542746,-0.536198127,-1.749492124,-1.29828836,0.301111953,0.459371352,-0.621591725,0.557789015,1.032913591,0.804920029,0.094681154,0.308443154,-0.231092196,0.144770488,-0.977955431,-0.308558537,0.467834798,-0.558210592,-0.06055938,-0.904090565,0.260305078,0.718922424,-0.524190667,0.445013693,0.493683294,0.507816844,0.937690214,0.69421618,1.352288372,-0.466322056,0.049646659,0.613011222,-0.693658094,0.338110939,-0.868055811,-0.049416318,0.820157304,0.490195013,0.364995543,0.72473516,-0.355027753,-0.926803911,-1.246554481,0.691149617,-0.744723609,0.751782291,-0.608564123,-0.114994913,-0.131169072,-0.134776058,0.947493274,0.673304075,-1.298825483,-0.287181066,-0.046942582,0.321469952,-0.070108652,1.166063378,-0.647532272,-0.222833759,-0.245189036,-0.394109664,-0.057619688,0.016651183,-0.322476169,0.919795423,0.409593053,0.444952776,0.322457828,-0.498208311,-0.158589864,0.786654762,-0.481802767,-0.211955598,-0.614465111,0.395651223,-0.990994852,-0.397588632,0.408621149
ERp_train_81,POS,data3,0.519303483,-0.682694252,0.132098947,0.305652787,2.930708478,1.073260186,0.114811769,0.155544096,-0.226378579,0.645919283,-0.650305961,1.256146682,-0.473316155,-0.396654954,1.266749582,-1.491264717,0.109729009,0.936971142,0.564984671,-0.607411914,0.130546892,1.941101582,-0.797548409,-0.961640666,-0.733268532,0.406727058,0.719426098,0.821812558,-0.729476839,-0.851737697,-0.212032253,-0.213999302,-0.130254244,0.307625538,0.137009381,-1.189093457,0.385220805,0.955189426,1.085575873,0.685286511,-0.396535606,-0.279968606,1.202011843,-0.911726362,-1.132336485,0.001554905,-0.582545561,-1.185981862,-0.292426046,0.065109675,0.951412074,0.761828883,-0.112182302,-0.511340466,0.034855212,0.422806313,0.846550732,0.197391094,-0.647176295,-0.678711772,-0.185841386,1.079515129,0.507058478,0.30551331,0.033293071,-0.480435535,-0.442294252,-2.044824207,-0.311338002,-0.541654904,0.248760214,-0.532566899,1.023595681,0.643678646,0.367069936,-0.861540859,-0.794090508,0.141032615,-0.104534053,0.954250308,-0.574518091,-0.872976636,0.557741011,-0.80280685,-0.191938623,0.212162438,0.45311242,-0.222920953,0.296877563,-0.052299765,-0.789826474,0.248457798,0.804920029,1.46984828,0.538076182,0.576552265,0.947804174,-0.030826443,-0.18337761,0.279286418,-0.558210592,-0.260478419,-0.33950414,-0.416231288,1.328771507,-0.01779373,-0.573171596,-0.07700436,-0.020668381,0.200425596,0.69421618,2.437314196,-0.16993823,-1.000768286,-0.288498395,-0.613902146,-0.620933123,-0.475785411,-0.140792454,0.55992993,0.638780816,0.586286613,-0.35644268,-0.355027753,-0.847214262,0.045680168,0.042469904,-1.41586501,0.255384513,-0.608564123,-0.036904467,-0.375683731,-4.372272624,0.827361049,-0.025177135,0.103349683,-0.508011218,-0.714926962,0.037577664,-0.404471279,1.112423279,-0.998422541,0.292510226,-0.493937371,-0.815024348,-0.82851245,0.078438242,0.723556861,-0.844303836,-0.65284064,-1.021519581,1.606490505,0.421597495,0.176652931,0.333722762,-0.481802767,0.676038504,-0.025082999,0.501516591,0.03120411,-0.642198741,-1.351008804
ERp_train_82,POS,data3,0.371027915,-0.081424457,0.017865041,0.169866906,1.355177473,0.192410889,-0.545040893,0.155544096,0.74508516,0.32211498,-0.650305961,0.513104609,0.275198626,-0.478218784,0.548392224,-1.113576779,0.961941474,-0.208133738,0.416922039,-0.813335503,0.130546892,0.103605441,0.694225162,0.673307792,-1.106457924,-0.799093901,-0.597244717,0.821812558,0.790297372,-0.044120645,0.936842329,-0.530896537,-1.530795789,-0.361987369,-0.019571897,0.378648721,-0.101833391,-1.329490282,1.085575873,-0.192351355,0.182247305,-0.279968606,-0.40385371,-1.345266881,0.482138059,0.134235094,-0.679642129,-1.146977342,0.142354831,-0.639232724,0.031096508,0.509887319,1.84617997,-0.87487488,0.636738656,0.612704264,0.338100793,-0.169159893,0.126752243,-0.80792891,1.237395621,0.67047327,0.9127217,2.576245415,-0.888893025,0.368660175,0.490612274,-0.195191381,0.695187772,0.439357373,0.513451274,-0.175772943,0.840989404,0.522029783,-0.036462715,0.090651277,-0.907146275,0.016348801,0.373355482,0.287723051,-0.574518091,0.023973835,-0.132521077,-0.634802003,0.728743831,0.818218969,-0.514461962,-0.421761048,0.017094238,-0.116250493,-1.314277606,0.321517924,0.398697127,-0.333885395,-0.034367522,-0.698031872,-0.219108971,-0.161881023,-0.18337761,0.772441357,-0.783587698,-0.916760356,-2.357047371,0.291058152,1.016735973,0.464599402,0.048291546,-0.005253842,0.284734935,0.475983401,1.069592895,0.466008024,-0.312201907,-1.000768286,-0.508212862,-0.654663499,1.095656924,-0.475785411,-0.140792454,0.30698428,1.490654571,-1.819006776,0.72473516,-0.203829281,-1.614839533,0.556728458,-0.301122616,0.026032128,0.589199744,-0.242340003,-0.378338615,0.305443393,-0.090451914,1.319901521,-0.769000501,-2.03116294,-0.93120301,-0.545480284,0.037577664,0.38391259,-0.764171958,-1.29160266,0.469582132,-1.190441306,-0.046403569,-0.502122293,1.731211512,1.038296059,0.149824887,0.902455632,0.6082619,1.084917208,-0.939910102,0.931195959,-0.108048079,1.079932374,-1.262121654,-1.201379381,0.857043419,-0.278917854,0.125003435,-0.34550998
ERp_train_83,POS,data3,0.439202156,0.633928482,0.017865041,0.758905003,0.169056171,0.427357467,-0.186439701,-0.370801141,-0.548034153,0.142586116,0.293636364,1.941836416,0.358678172,-0.099906906,0.715163953,0.896311256,-0.543596688,-1.440817973,-1.237756415,0.064874133,-0.413876348,0.103605441,-1.197040211,0.742753547,0.955895167,0.325890019,0.549222653,0.969874375,-0.80332214,0.336631528,0.39063609,1.465834827,-0.23154539,1.046287987,-0.448392056,-0.445827825,-0.101833391,-1.264376613,1.406567078,-0.799788023,-0.988006058,-0.692849425,-0.758097186,-0.101066353,0.850417891,-1.006886843,-0.238544488,0.648202969,1.112246905,-0.260870464,0.951412074,1.063646628,-1.315335436,0.060083495,-0.277771903,-0.685872736,-0.214475966,0.392958652,-0.303753515,-0.110538382,-0.431442191,0.824979173,-0.493034107,1.250391197,-0.114702427,-0.812350874,-0.573535265,-1.203304471,0.751049498,0.798853029,0.458109118,0.983892604,-0.278975298,-0.553759733,1.063892227,-0.199680028,-0.08066099,-0.253179239,-0.397476462,-1.104851599,-1.212479117,-0.872976636,0.557741011,1.29131934,-0.191938623,-0.104336346,0.601253482,0.544149918,0.459371352,-0.428356107,1.280893558,0.632630079,0.804920029,-0.280238135,-0.359872912,-0.103810363,0.024728252,-0.200344945,0.169064046,-0.610617427,-0.2161015,1.134812228,-0.33950414,1.143323394,-0.176744048,-0.272970556,-0.117713929,0.790550123,0.902383847,0.307316657,0.416994704,-0.779145119,0.019696619,0.571405281,-0.398252098,0.028063756,-0.401335287,-0.775409537,0.719435808,0.060127027,0.972498858,0.437003371,0.72473516,0.460355941,-0.278443128,-1.246554481,0.879238302,-2.529525503,0.697491477,-1.030531043,-0.149658679,-1.089659931,-0.557216411,-0.365911587,-2.519177811,-0.273765159,-0.019932245,0.191781132,1.458650496,0.334385938,-0.110806108,0.788905133,-0.589592447,-0.143146089,-0.815024348,-0.981517782,0.078438242,1.038296059,-0.039483834,-0.054643653,-0.025850937,1.260951522,0.268589532,-0.158589864,0.561022248,0.324589605,-1.817920527,-2.166317267,0.857043419,-0.662670015,1.246979673,0.01881746
ERp_train_84,POS,data3,2.362423142,1.532541302,0.835537414,-1.128923839,0.910784027,0.94629262,-1.163648129,0.7504309,1.073789909,0.462989599,-1.306632746,0.017422122,-0.68862517,4.189855355,-0.801901653,-0.164971471,-1.722190076,1.475299655,-2.992049558,1.696058834,-0.65627728,0.246507519,-1.583784861,-0.576119222,-0.303525376,-0.000123468,0.719426098,-0.780680997,-1.74818034,-0.044120645,1.71286359,1.380299902,1.679468675,0.969004325,-0.448392056,-0.765958945,-0.101833391,0.103107375,-0.976908981,-0.028058871,-2.842033119,-0.994112893,-0.302971943,-0.351591243,-0.250104474,-3.077817791,-0.308077289,-0.346004354,0.345815357,3.397484577,0.489338492,1.063646628,-0.561203185,-0.819780376,-0.522554665,-0.86390346,0.941274145,1.686537198,-0.905291337,0.723489987,-0.829554627,0.957319172,-1.785248532,1.170428401,1.475926239,-1.305559407,-1.535122337,-1.203304471,1.924673854,-1.98140915,0.458109118,1.371300912,-0.186966038,0.951705319,1.329457129,-2.5412064,0.594850072,-0.111459952,0.222905689,-1.488413669,-0.993270179,0.086748934,0.21957832,-0.312196735,-1.687424924,-1.404598222,0.368987174,1.142431526,0.459371352,0.712736783,1.029975693,3.070608017,0.035271737,-0.229532124,-1.758083083,0.704184362,0.44544711,-0.072901772,-2.583018051,-1.761297451,1.49972569,3.106419205,0.664604065,-0.551748795,1.016735973,-0.729108646,0.048291546,1.286024707,3.288826737,-1.377739714,0.069977211,-1.546897573,2.25845892,2.477448516,-0.327917097,1.827032459,2.102150353,0.826798478,2.118037723,-1.050618298,0.176744994,0.553890961,0.72473516,-2.145159912,0.290809368,-1.246554481,0.879238302,0.519904169,0.804990049,-0.948958225,0.838638813,-2.454993482,-0.969944285,-0.763812677,0.722514305,-0.209270157,-0.63365101,1.599574334,-1.122242387,0.38391259,-0.930188802,0.788905133,-0.366387155,-0.340437594,-2.347034085,2.290092988,2.091057155,-2.481078578,-1.3389621,0.180840416,-0.435771949,-0.025964757,0.87673582,-1.084874362,-0.108048079,-2.972120322,0.985352805,-1.43476904,-1.132252859,-0.448882766,2.021100936,-0.18849186
ERp_train_85,POS,data3,2.151376072,0.447895471,0.758420564,0.169866906,-0.577243765,0.427357467,0.399502721,0.7504309,0.618238431,0.171633296,1.829538573,0.215312982,0.232165648,3.718345692,-0.268225854,-0.423591948,-1.015176032,-0.730301976,-1.509922057,1.31005033,-1.167635532,-0.134371403,-1.02829481,-0.35410865,0.247357843,-0.000123468,0.357048498,-1.190390521,-2.128239941,0.336631528,1.444938582,1.160477472,0.487685024,0.760657919,-1.477437913,-0.589220081,0.994256804,-0.727354597,-1.333436589,0.060498801,0.391976695,-1.180363236,-0.40385371,-0.101066353,-0.390243325,-2.587113943,-0.238544488,0.083594749,0.764750659,3.017529272,-0.398129626,1.063646628,-0.018131302,-0.926698417,-1.167759697,0.048803917,0.895173267,0.67843045,-0.993545511,-0.434572252,-1.646783479,0.383014736,-1.572704708,1.326522863,1.698797435,0.368660175,0.008476688,-1.203304471,1.44147861,-1.041418656,-0.667959931,1.371300912,-0.028213597,0.951705319,1.727883698,-0.464621737,1.204955941,-0.253179239,-0.675026822,-1.250941555,0.529208292,-0.038202883,0.557741011,-0.040549501,-0.898628817,-0.627798095,-1.822873895,1.728222098,0.158107202,0.403960453,1.206810709,2.689256355,-0.787239717,-0.846226088,0.077115816,-1.146005741,-0.730179706,-0.935174518,-1.256829337,-1.373939949,0.287744719,2.041955254,0.664604065,-1.102010012,0.439170179,-0.429630531,0.680916979,1.42723686,3.420249545,-1.990220368,0.416994704,-1.183266618,2.144037407,2.117520108,-1.875729852,1.439615616,0.226981461,0.826798478,2.035903368,-2.040627654,0.31955278,0.881084644,0.72473516,0.384249276,0.290809368,0.045680168,0.974110779,0.026032128,0.868593291,-1.078350126,0.838638813,-2.958680294,-0.18140093,-0.167644862,-1.629183952,-0.617366947,-0.765437628,0.710288472,-1.381006779,-0.023932164,-0.164797532,0.352499816,-0.435729425,-0.29703194,-1.280806837,0.958321617,0.362913665,-1.593082234,2.203314539,2.644674265,2.179418074,-0.688542823,-0.787086973,-1.899706131,-1.454890728,-1.589848747,0.099034789,-0.718607339,-0.966915272,-0.990994852,1.246979673,0.138397811
ERp_train_86,POS,data3,0.946409484,-1.503316995,0.341430686,0.305652787,-1.255385875,-1.990340915,-0.843433161,0.036537614,0.553195909,0.251356906,-0.650305961,-0.889252611,1.301071577,2.490767703,1.549132585,0.386307288,0.602830095,-0.545625603,0.201062184,0.064874133,-0.166055499,-2.130782228,0.105640537,-0.417175827,-0.81506552,-0.730465817,-0.037751665,0.969874375,1.145654565,0.145781436,0.761891989,-1.289478977,-0.816511956,0.339722892,-0.853883008,-0.88259417,-0.540087685,-1.399964122,1.085575873,-0.43335455,0.083151781,0.421075937,-0.632684549,-0.746088801,0.008086541,-0.758999301,-0.454617037,0.225964959,-0.730666106,0.364820267,-0.189991206,0.509887319,0.783696481,0.523390229,-1.299657366,0.230502284,-0.578529045,-0.653476059,0.600863836,0.645171592,-0.990254901,0.45132347,0.15196478,0.496738703,-0.36370123,-0.112687046,-0.380517329,-0.195191381,0.253551079,0.023372713,-0.092415716,-0.175772943,2.152672882,-0.185248101,0.063808483,0.727482186,-0.849394451,-0.57892011,0.516262176,-0.70043564,3.163497714,0.468307014,-1.321505849,-0.765805614,-0.898628817,0.3293033,0.526364023,0.214095184,-0.283268535,0.009908904,0.251230591,0.138800721,0.214406,-0.061680452,-0.546037966,-0.828390834,-0.652260743,2.107666843,-0.476155203,1.097207826,-1.015896055,0.761580473,0.116755572,0.46980121,-0.176744048,-0.379167084,1.110820868,0.066320437,1.533067243,1.058285743,1.069592895,0.466008024,1.040289642,0.049646659,-1.179376165,0.865268045,0.647390201,-0.27578767,0.4415135,-0.179225136,1.309824475,-1.293393655,0.72473516,-0.808225911,-0.146358867,-0.528898223,0.042469904,-1.230334617,1.48353973,1.610786141,0.130203096,-1.569554345,-1.449341336,1.54775491,-0.570053875,-0.686450829,0.448877256,0.110688096,1.458650496,0.288682692,-0.818613228,0.352499816,0.205510054,0.012470862,0.084888571,0.006762201,0.594903761,0.459760825,-0.473597701,-0.178895454,-0.058344034,-1.542314612,-0.601549491,0.931195959,-0.358225344,0.100538222,0.099034789,-1.773626913,0.296810287,-0.662670015,-0.156868686,-1.351008804
